AÑO,MES,PRODUCTO,PRECIOUNIDAD
2021,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,102.08
2021,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,403.80266666666665
2021,1,APÓSITO TRANSPARENTE ADHESIVO-24,0.0990000084
2021,1,APOSITO DE ALGINATO C/ PLATA-6,1.287
2021,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2021,1,APOSITO DE HIDROCOLOIDE-6,0.46178
2021,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.6000825
2021,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899808
2021,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2021,1,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2021,1,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2021,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2021,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2021,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,115.5
2021,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2595
2021,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2802
2021,2,APOSITO DE HIDROFIBRA  / CINTA-18,2.4199999999999995
2021,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2021,2,APOSITO C/ CARBON Y PLATA-6,2.55376
2021,2,APOSITO DE FIBRAS DE POLIACRILATO-3,5.368
2021,2,APOSITO MALLADO C/ PARAFINA-39,3.498
2021,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2021,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2021,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2021,2,APOSITO DE HIDROCOLOIDE-9,0.329857
2021,2,APOSITO DE HIDROCOLOIDE-7,2.398
2021,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,2.75
2021,2,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2021,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2021,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16434
2021,2,HIDROGEL-37,0.77055
2021,2,APOSITO MALLADO C/ PARAFINA-38,1.5345
2021,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2021,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2021,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2021,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9.9
2021,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,76.60986666666666
2021,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2021,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2021,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2021,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,54.384
2021,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2021,2,APOSITO MALLADO C/ SILICONA-0,3.245022
2021,2,APOSITO C/ CARBON Y PLATA-4,5.7199643
2021,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2021,2,APOSITO DE HIDROCOLOIDE-3,1.13058
2021,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,81.47773333333333
2021,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,102.08
2021,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,403.80266666666665
2021,2,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900000999999999
2021,2,APOSITO DE ALGINATO C/ PLATA-6,1.287
2021,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2021,2,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2021,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2021,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899807999999997
2021,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.48400000000000004
2021,2,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2021,2,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2021,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2021,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2021,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,115.5
2021,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2595
2021,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2802
2021,3,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2021,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2021,3,APOSITO C/ CARBON Y PLATA-6,2.55376
2021,3,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2021,3,APOSITO MALLADO C/ PARAFINA-39,3.498
2021,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2021,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2021,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2021,3,APOSITO DE HIDROCOLOIDE-9,0.329857
2021,3,APOSITO DE HIDROCOLOIDE-7,2.398
2021,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2021,3,APOSITO DE ESPUMA POLIURETANO-8,1.3959
2021,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2021,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16433999999999999
2021,3,HIDROGEL-37,0.77055
2021,3,APOSITO MALLADO C/ PARAFINA-38,1.5345
2021,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.188999999999998
2021,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2021,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2021,3,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9.9
2021,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,69.6488
2021,3,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2021,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2021,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2021,3,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,54.384
2021,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2021,3,APOSITO MALLADO C/ SILICONA-0,0.0
2021,3,APOSITO C/ CARBON Y PLATA-4,5.7199643
2021,3,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2021,3,APOSITO DE HIDROCOLOIDE-3,1.13058
2021,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,78.2166
2021,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2021,3,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,447.7513333333333
2021,3,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900000866666665
2021,3,APOSITO DE ALGINATO C/ PLATA-6,0.0
2021,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2021,3,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2021,3,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2021,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899807999999997
2021,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2021,3,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2021,3,APOSITO ABSORBENTE S/ ADHESIVO-25,0.0
2021,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2021,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2021,3,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2021,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2595
2021,4,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.280199999999999
2021,4,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2021,4,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2021,4,APOSITO C/ CARBON Y PLATA-6,2.55376
2021,4,APOSITO DE FIBRAS DE POLIACRILATO-3,5.368
2021,4,APOSITO MALLADO C/ PARAFINA-39,3.498
2021,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2021,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2021,4,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2021,4,APOSITO DE HIDROCOLOIDE-9,0.329857
2021,4,APOSITO DE HIDROCOLOIDE-7,2.398
2021,4,APOSITO DE HIDROCOLOIDE C/ PLATA-2,2.75
2021,4,APOSITO DE ESPUMA POLIURETANO-8,1.3959
2021,4,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2021,4,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16434
2021,4,HIDROGEL-37,0.77055
2021,4,APOSITO MALLADO C/ PARAFINA-38,1.5345
2021,4,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.188999999999998
2021,4,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2021,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2021,4,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9.9
2021,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,71.89775999999999
2021,4,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2021,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2021,4,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2021,4,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2021,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2021,4,APOSITO MALLADO C/ SILICONA-0,3.245022
2021,4,APOSITO C/ CARBON Y PLATA-4,5.7199643
2021,4,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2021,4,APOSITO DE HIDROCOLOIDE-3,1.1305800000000001
2021,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,74.95546666666667
2021,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,107.36000000000001
2021,4,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,403.80266666666665
2021,4,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900000933333335
2021,4,APOSITO DE ALGINATO C/ PLATA-6,1.287
2021,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2021,4,APOSITO DE HIDROCOLOIDE-6,0.46178
2021,4,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.6000825
2021,4,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899807999999997
2021,4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2021,4,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2021,4,APOSITO ABSORBENTE S/ ADHESIVO-25,0.0
2021,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2021,4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.24200000000000002
2021,4,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2021,6,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2595
2021,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9.831249999999999
2021,6,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2021,6,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2021,6,APOSITO C/ CARBON Y PLATA-6,2.55376
2021,6,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2021,6,APOSITO MALLADO C/ PARAFINA-39,3.498
2021,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.8590000000000002
2021,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2021,6,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2021,6,APOSITO DE HIDROCOLOIDE-9,0.329857
2021,6,APOSITO DE HIDROCOLOIDE-7,2.398
2021,6,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2021,6,APOSITO DE ESPUMA POLIURETANO-8,1.3959
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16434
2021,6,HIDROGEL-37,0.77055
2021,6,APOSITO MALLADO C/ PARAFINA-38,1.5345000000000002
2021,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2021,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2021,6,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2021,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,11.22
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,71.80022666666666
2021,6,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2021,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2021,6,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,54.384
2021,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2021,6,APOSITO MALLADO C/ SILICONA-0,3.245022
2021,6,APOSITO C/ CARBON Y PLATA-4,5.7199643
2021,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2021,6,APOSITO DE HIDROCOLOIDE-3,1.13058
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,78.2166
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,112.64000000000001
2021,6,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,456.54106666666667
2021,6,APÓSITO TRANSPARENTE ADHESIVO-24,0.10450000400000001
2021,6,APOSITO DE ALGINATO C/ PLATA-6,0.0
2021,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2021,6,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2021,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899807999999997
2021,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2021,6,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2021,6,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2021,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2021,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2021,6,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,115.5
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2595
2021,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.725
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2021,7,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2021,7,APOSITO C/ CARBON Y PLATA-6,2.55376
2021,7,APOSITO DE FIBRAS DE POLIACRILATO-3,5.368
2021,7,APOSITO MALLADO C/ PARAFINA-39,3.498
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.8589999999999998
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2021,7,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2021,7,APOSITO DE HIDROCOLOIDE-9,0.329857
2021,7,APOSITO DE HIDROCOLOIDE-7,2.398
2021,7,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2021,7,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2021,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2021,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16434
2021,7,HIDROGEL-37,0.77055
2021,7,APOSITO MALLADO C/ PARAFINA-38,1.5345
2021,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2021,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2021,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,11.22
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,64.8296
2021,7,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2021,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2021,7,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,54.38399999999999
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2021,7,APOSITO MALLADO C/ SILICONA-0,0.0
2021,7,APOSITO C/ CARBON Y PLATA-4,5.7199643
2021,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2021,7,APOSITO DE HIDROCOLOIDE-3,1.13058
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,81.47773333333333
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,112.64000000000001
2021,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,403.80266666666665
2021,7,APÓSITO TRANSPARENTE ADHESIVO-24,0.0
2021,7,APOSITO DE ALGINATO C/ PLATA-6,1.287
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2021,7,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2021,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.6000825
2021,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899807999999997
2021,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.48400000000000004
2021,7,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2021,7,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2021,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2021,7,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2595
2021,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.725
2021,8,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2021,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2021,8,APOSITO C/ CARBON Y PLATA-6,2.55376
2021,8,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2021,8,APOSITO MALLADO C/ PARAFINA-39,3.498
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2021,8,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2021,8,APOSITO DE HIDROCOLOIDE-9,0.329857
2021,8,APOSITO DE HIDROCOLOIDE-7,2.398
2021,8,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2021,8,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16433999999999999
2021,8,HIDROGEL-37,0.77055
2021,8,APOSITO MALLADO C/ PARAFINA-38,1.5345
2021,8,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.188999999999998
2021,8,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.719
2021,8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,11.22
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,77.45131428571429
2021,8,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2021,8,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,54.384
2021,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2021,8,APOSITO MALLADO C/ SILICONA-0,3.245022
2021,8,APOSITO C/ CARBON Y PLATA-4,5.7199643
2021,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2021,8,APOSITO DE HIDROCOLOIDE-3,1.1305800000000001
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,85.82591111111111
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,102.08
2021,8,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2021,8,APÓSITO TRANSPARENTE ADHESIVO-24,0.105600004
2021,8,APOSITO DE ALGINATO C/ PLATA-6,1.287
2021,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2021,8,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2021,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899808
2021,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2021,8,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2021,8,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2021,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2021,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.24200000000000002
2021,8,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2021,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2595
2021,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.725
2021,9,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2021,9,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2021,9,APOSITO C/ CARBON Y PLATA-6,2.55376
2021,9,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2021,9,APOSITO MALLADO C/ PARAFINA-39,3.4979999999999998
2021,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2021,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985000000001
2021,9,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2021,9,APOSITO DE HIDROCOLOIDE-9,0.329857
2021,9,APOSITO DE HIDROCOLOIDE-7,2.398
2021,9,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2021,9,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2021,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.09196
2021,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.16433999999999999
2021,9,HIDROGEL-37,0.7705500000000001
2021,9,APOSITO MALLADO C/ PARAFINA-38,1.5345
2021,9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2021,9,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999998
2021,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2021,9,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,11.22
2021,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,68.36368
2021,9,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2021,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2021,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2021,9,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,54.38399999999999
2021,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2021,9,APOSITO MALLADO C/ SILICONA-0,3.245022
2021,9,APOSITO C/ CARBON Y PLATA-4,5.719964299999999
2021,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.0
2021,9,APOSITO DE HIDROCOLOIDE-3,1.13058
